0,1,2
2021-06-22,PodomoroUniv,"Selamat Hari Ulang Tahun Jakarta ke 494, Tetaplah jaya, semakin maju dan terus memberikan kesejahteraan bagi masyarakatnya.

#podomorouniversity #ciptakanpeluang #hutjakarta #jakartabangkit #youarethenextentrepreneur #KampusMerdeka #MerdekaBelajar #PerguruanTinggi. https://t.co/sqlRm6Y68y"
2021-06-22,kb_ntb,"#SasamboHariIni untuk #SahabatBahasa dan #SahabatDikbud, yaitu kata ""ate, barate, parate, dan rasate "" dalam bahasa Samawa (Sumbawa).

#KosakataDaerah
#BahasaSamawa
#MerdekaBelajar https://t.co/o3aiWuw1SW"
2021-06-22,perpusdikbud,"Buku pedoman ini ini diharapkan dapat dijadikan sebagai acuan bagi semua perpustakaan di Indonesia, dalam pelaksanaan pelestarian bahan perpustakaan.

Tersedia di
https://t.co/ixBKHnsout

 #MerdekaBelajar
#BelajarDariRumah
#BersamaHadapiCorona
#Perpusdikbud
#SahabatPerpusdikbud https://t.co/o04j3pal1A"
2021-06-22,bukik,"Magang jadi guru #MerdekaBelajar 

Buat mahasiswa semua jurusan  https://t.co/y2jL0OY8gA"
2021-06-22,Kemdikbud_RI,"Selamat pagi, #SahabatDikbud. Semangat beraktivitas sepanjang hari ini! Yuk, simak jadwal acara #BelajardariRumah di Televisi Edukasi untuk hari Selasa, 22 Juni 2021!

VIDIO
https://t.co/4TL1jql18p

USEETV
https://t.co/xLIrqVGvgu

#MerdekaBelajar
#IndonesiaPulih https://t.co/FtQttF7EcT"
2021-06-22,polibatam_,"Kemendikbudristek Buka Pendaftaran Program Pertukaran Mahasiswa Merdeka 2021

Hai #SobatPolibatam berita selengkapnya silahkan klik https://t.co/4waKbgqpD5

#MerdekaBelajar
#KampusMerdeka
#PertukaranMahasiswaMerdeka #Polibatam #HumasPolibatam"
2021-06-21,roebyarto,"@RR_Gust @Joentax7 aku mau nulis tentang 
1. Memilih Sekolah yg Baik Buat Anak Tercinta
2. Implementasi Merdeka Belajar
3. Home Schooling
🤣🤣🤣"
2021-06-21,hendrasembiring,Murid diberikan kesempatan terkontrol (merdeka belajar) untuk berkreasi sesuai karakteristik dan kebutuhannya - setiap murid memiliki cara belajar terbaik yang mungkin saja berbeda antara satu dengan yang lain.
2021-06-21,ichonian,"Pada kenyataannya, sulit untuk merdeka belajar pd jenjang pendidikan dan usia rawan ini. Terlalu banyak ekspektasi dan tuntutan dr luar diri. Idealisme jadi mati suri. Mungkin akan bangkit lagi ketika secara mandiri memiliki kemerdekaan ekonomi."
2021-06-21,saustartaro,Lagi liat-liat program magang di merdeka belajar terus ada salah satu perusahaan yang butuh softskill begini... gue begitu daftar auto ditolak sih soalnya akhlakless😭 https://t.co/hQu0p1aFhu
2021-06-21,collegemenfess,[cm] kalian yang ikut program merdeka belajar pertukaran mahasiswa rencana mau ngambil di Universitas mana nih?
2021-06-21,officialusu_,"Selamat ulang tahun Presiden Republik Indonesia Bapak Ir H Joko Widodo.

Semoga Bapak senantiasa diberikan kesehatan dan kekuatan, serta keselamatan dalam memimpin bangsa.
#TransformationTowardsTheUltimate
#UniversitasSumateraUtara
#MerdekaBelajar
#KampusMerdeka https://t.co/mTlpI6CG3S"
2021-06-21,hantiww,Lulus belajar pake k13 kerja sekolah  merdeka belajar sakit ga si :')
2021-06-21,sebut_aja_orang,Aaaaa bimbang banget sama program merdeka belajar ini 😭😭😭 pdhl ip ku lumayan turun smstr ini tapi kek pengen banget nyari pengalaman yg belum tentu smstr depan masih ada 😭
2021-06-21,antaramakassar,15 universitas di Prancis ikut bergabung dalam program Merdeka Belajar https://t.co/HG1NHQ2xDn
2021-06-21,ethereaaIx,@justsayyahoo yg dari merdeka belajar ya?
2021-06-21,Kemdikbud_RI,"#SahabatDikbud mahasiswa di seluruh Indonesia, yuk, saksikan Festival #KampusMerdeka edisi Magang dan Studi Bersertifikat Independen, Selasa--Rabu, 22--23 Juni 2021, pukul 09.00--18.00 WIB di kanal YouTube Kemendikbud RI! 

@ditjendikti
#MerdekaBelajar
#MerdekakanPeluang https://t.co/EwnULxPJHQ"
2021-06-21,hariankompas,"Museum telah lama menjadi tempat belajar masyarakat. Program Merdeka Belajar saat ini kembali menekankan peran museum sebagai sarana belajar dan memenuhi rasa ingin tahu siswa. #Dikbud #AdadiKompas

https://t.co/iofjdfzfOT"
2021-06-21,icacl,@sonOfbabeh Putra Merdeka Belajar
2021-06-21,gradhaps,Giliran udah lulus banyak banget program kampus merdeka atau merdeka belajar itu. Kan jadi pengen gitu :(
2021-06-21,AhmadNorMaulana,Kerja Sama Sekolah dan Museum Dorong Merdeka Belajar https://t.co/CvbxMBuY6q https://t.co/yN97QdMulg
2021-06-21,pusdatin_dikbud,"Yuk, kirimkan artikel dan baca konten Jurnal #TEKNODIK melalui https://t.co/4u9dnbpiGs 
.
.
#senintekno
#jurnalteknodik
#ejournal
#BelajarDariRumah
#BDR
#MerdekaBelajar
#KemdikbudRI
#PusdatinKemendikbudristek"
2021-06-21,pusdatin_dikbud,"Pemanfaatan e–journal bagi pengembangan ilmu pengetahuan dan inovasi teknologi, termasuk di bidang teknologi pembelajaran saat ini sudah semakin pesat.

#senintekno
#jurnalteknodik
#ejournal
#BelajarDariRumah
#BDR
#MerdekaBelajar
#KemdikbudRI
#PusdatinKemendikbudristek https://t.co/tOfhdfHANs"
2021-06-21,collegemenfess,[CM] guys kalian udah ada yang daftar magang di merdeka belajar gak yah? boleh reply dan bisa aku tanya tanya? Makasih banyak!😊
2021-06-21,JeromePolin,"Bakal seru bgt sih ini. Yang ambis sampe yang mageran harus ikutan!

Kalian bisa join mulai besok sampai lusa di sini: https://t.co/29uBkZylJq

Terus ikutin akun @kemdikbud_ri dan @ditjendikti yaa!! #MerdekaBelajar"
2021-06-21,MakoZhark,Sumpah ini merdeka belajar tapi MENJAJAH waktu belajar mbek bermain ASU.
2021-06-21,bukik,"Tugas utama guru 
BUKAN membuat murid belajar, tapi menjadikan dirinya belajar, menjadi #GuruBelajar.

#MerdekaBelajar #SeninPendidikan 

https://t.co/SM4DTXo938 https://t.co/pQXEKIawtX"
2021-06-21,Raa_masok,@arsenatasya Tahapan untuk bisa lolos apa aja mba ? Mau nanya² lebih mendalam juga.. soalnya tertarik banget sama merdeka belajar..
2021-06-21,ditjendikti,"Selamat ulang tahun yang ke-60 Presiden Republik Indonesia, Ir. H. Joko Widodo (@jokowi).

Semoga Bapak selalu diberikan kesehatan, kebahagiaan dan kekuatan dalam memimpin dan membangun Tanah Air Indonesia.

#MerdekakanPeluang #MerdekaBelajar #KampusMerdeka #hutjokowi https://t.co/psrkz8ZeFK"
2021-06-21,PDI_Perjuangan,"Agustina Pramestuti Berharap Program Kampus Merdeka Jangan Hanya Fokus ke Dunia Usaha dan Industri

Wakil Ketua Komisi X DPR RI, Agustina Wilujeng Pramestuti berharap Program Kampus Merdeka Belajar

#PDIPerjuangan 
#SolidBergerak https://t.co/9kQybWcTnU"
2021-06-21,collegemenfess,[cm] persiapan buat ikut iisma merdeka belajar dari smt brp? Trik tips lolosnya dong
2021-06-21,Kemdikbud_RI,"Selamat ulang tahun ke-60, Presiden RI, Bapak @jokowi. Semoga senantiasa diberikan kesehatan, keselamatan, dan kebaikan dalam memimpin Indonesia bangkit melewati pandemi ini dan membangun Indonesia maju. 

#MerdekaBelajar
#HUTJokowi
#BangkitUntukIndonesiaMaju https://t.co/tDxG5B7a7T"
2021-06-21,arulvana,@FahrinDhira @reddwaarf Kalau bisa dibikinin nih matkulnya dengan program merdeka belajar
2021-06-21,DPR_RI,Program Merdeka Belajar Masih Banyak Kekurangan https://t.co/JKBhJwRnlG https://t.co/u7Eb16decJ
2021-06-21,kb_ntb,"#SasamboHariIni untuk #SahabatBahasa dan #SahabatDikbud, yaitu kata ""bendem"" dalam bahasa Sasak (Lombok).

#KosakataDaerah
#BahasaSasak
#MerdekaBelajar https://t.co/wva5A9ZPtq"
2021-06-21,Fikom_Gunadarma,Beberapa hal disampaikan terkait pelaksanaan perkuliahan dengan kebijakan MBKM (Merdeka Belajar-Kampus Merdeka). Diharapkan melalui kegiatan briefing ini dapat menjadi forum diskusi untuk meningkatkan komunikasi di antara dosen pengampu selama proses pengajaran. #Fikom #Gunadarma https://t.co/C18CiXGRVk
2021-06-21,InfozoneTechno,"Bikin Status WA jadi HD! Selamat mencoba!
.
#tutorialwhatsapp #tutorialwa #instagrampintar #samasamabelajar #merdekabelajar #tipsdantrik #tipsdantrikwhatsapp #tipsdantrikwa #statuswhatsapp #statuswhatsappkekinian #statuswhatsappkeren https://t.co/LgnFeOINRz"
2021-06-21,univMajalengka,Sosialisari Gebyar Merdeka Belajar Kampus Merdeka https://t.co/S053s6GWjI
2021-06-21,ChristMagdalen6,"Di Unilak Kampusnya Kebanggaan Masyrakat Riau.
Unilak, Kampusnya Orang Sukses 🥰
—
—

#39TahunUnilak
#UnilakJaya
#UnilakUnggul
#2030Unggul
#WujudkanKampusMerdeka
#MerdekaBelajar
#KampusMerdekaUnilak
#BanggaKuliahdiUnilak

#pmbunilak
#sayaunilak 
#banggakuliahdiunilak 
#unilak 
#"
2021-06-21,LPMP_KepBabel,"Selamat pagi, berbagai tayangan #BelajardariRumah di @tvedukasi_kemdikbud siap menemani #SahabatDikbud dan #SobatLPMPBabel hari ini. Berikut jadwal acara untuk hari Senin, 21 Juni 2021! 👍😊

VIDIO
https://t.co/0JwKTAd42Q

USEETV
https://t.co/7Iue7F9APA

#MerdekaBelajar https://t.co/pferGmHYlf"
2021-06-21,Kemdikbud_RI,"Selamat pagi, #SahabatDikbud. Tayangan #BelajardariRumah di Televisi Edukasi siap hadir untuk menemani waktu belajar #SahabatDikbud hari ini. Yuk, simak jadwalnya!

VIDIO
https://t.co/4TL1jql18p

USEETV
https://t.co/xLIrqVGvgu

#MerdekaBelajar
#IndonesiaPulih https://t.co/qxgYHtiTxf"
2021-06-20,masmasbiazaaa,Kalo diliat liat program merdeka belajar ini bagus juga
2021-06-20,KantahKabBantul,"Halo #SobATRBPN Kab Bantul 🙌

#Repost @atr_bpn
Halo #SobATRBPN siapa nih yang udah ngga sabar nungguin hasil verifikasi Program Merdeka Belajar di Kementerian ATR/BPN?

Nah, ini dia hasil verifikasinya yang dapat sobat akses di https://t.co/InY0cGNptK

Selamat ya sob! https://t.co/23nn0CmEIM"
2021-06-20,Suga_Ncug,"Presiden @Jokowi mengajak seluruh pihak unk bersama membangun &amp; mempersiapkan sumber daya manusia Indonesia yg unggul, ini sangat penting dlm rangka mewujudkan gerakan Merdeka Belajar &amp; Kampus Merdeka yg mjd agenda pemerintah unk mempercepat penyiapan talenta unggulan Indonesia. https://t.co/83fn9LrjWh"
2021-06-20,pancasilafess,Jangan Khawatir karena Universitas Pancasila adalah salah satu kampus yang sudah sangat siap menjalankan program Merdeka Belajar-Kampus Merdeka. Terlampir dalam https://t.co/0NxAxNzMN4
2021-06-20,Bphaunair,"[INFORMASI PERTUKARAN MAHASISWA MERDEKA] 

Hallo Phoenix 🙌

Kementerian pendidikan dan kebudayaan (KEMENDIKBUD) meluncurkan program pertukaran mahasiswa merdeka sebagai salah satu wujud implementasi kebijakan Merdeka Belajar Kampus Merdeka (MBKM). 
 https://t.co/deOLT8xwPS https://t.co/Qj2GcYbFgd"
2021-06-20,collegemenfess,"[cm] temen2 boleh minta rekom matkul yg sekiranya membantu banget di era sekarang dan di future (berkaitan dg 3 poin di gambar / salah satu jg gpp), buat ngisi sisa sks merdeka belajar. terima kasii💖 https://t.co/yScS8cmJb8"
2021-06-20,Kemdikbud_RI,"Tahukah #SahabatDikbud? Seperti halnya orang dewasa, anak pun sebenarnya bisa merasakan kejenuhan dan tidak bersemangat.

Lalu, bagaimana sebaiknya cara memotivasi anak untuk semangat? Yuk, simak kiat berikut!

#MerdekaBelajar
#MingguRindu https://t.co/DiwjYmZjSZ"
2021-06-20,disdikbudkendal,"Sahabat #DisdikbudKendal, tetap memakai masker untuk menjaga kita semua agar terhindar dari covid-19 dan jangan lupa tetap patuhi 5M ya!

———————————————
@dicoganinduto
@windusuko_basuki
@moh.toha.sekdakdl
@wahyuyusuf.akhmadi

———————————————
#DisdikbudKendal
#MerdekaBelajar https://t.co/MWZxccCaD7"
2021-06-20,Resty27353609,"Yuk, Kuliah Di Unilak Kampusnya Kebanggaan Masyrakat Riau.
Unilak, Kampusnya Orang Sukses 🥰
#39TahunUnilak
#UnilakJaya
#UnilakUnggul
#2030Unggul
#WujudkanKampusMerdeka
#MerdekaBelajar
#KampusMerdekaUnilak
#BanggaKuliahdiUnilak"
2021-06-20,collegemenfess,"[cm] haloo, ada yg paham alur pendaftaran pertukaran mahasiswa merdeka belajar dan bersedia ditanya-tanyain? huhu menyesal gak ikut sosialisasinya 😭😭"
2021-06-20,perpusdikbud,"Siapa saja nih #SahabatPerpusdikbud yang dapat menebak dengan tepat? Sosok penulis ini adalah Asma Nadia. 

Selain menulis, beliau juga aktif dalam bidang sosial, salah satunya adalah membangun Rumah Baca Asma Nadia.
#KuisPerpusdikbud
#merdekabelajar
#belajardarirumah
#pemustaka https://t.co/F61MXCK1aA"
2021-06-20,BEMUNAIR_ID,"[INFO PERIODE PENDAFTARAN PROGRAM MBKM 2021]

Program Merdeka Belajar Kampus Merdeka KEMENDIKBUD R.I 2021

Periode pendaftaran program Merdeka Belajar Kampus Merdeka (MBKM) yang diselenggarakan oleh Kemendikbudristek telah dibuka sejak tanggal 10 Juni 2021. https://t.co/DnizPNCIRL"
2021-06-20,HeniPuspita29,"Anak-anaknya sekolah di mana? 
Sekolah di teras 😄 

#belajardimanasaja
#merdekabelajar https://t.co/elJW2r8I5y"
2021-06-20,p4tk_tkplb,"Pukul 13.00-15.00 WIB
Di Program TKPLB Online.

Silahkan #Sahabatluarbiasa, registrasi dulu melalui https://t.co/VauphPI5sh. Ikuti kegiatan sampai selesai, diakhir acara, akan ada petugas yang memandu u/ menyelesaikan administrasi.

#gurupenggerak
#merdekabelajar
#merdekabermain"
2021-06-20,p4tk_tkplb,Bagaimanakah menerjemahkan konsep Merdeka Belajar dalam pendidikan anak usia dini (PAUD)? Seperti apa Merdeka Bermain tersebut? Bagaimana Penerapan Merdeka Bermain dalam PAUD? Cari tahu lebih dalam tentang Merdeka Bermain &amp; cara mengajar sesuai prinsip Merdeka Bermain yuk!
2021-06-20,p4tk_tkplb,"(kecepatan belajar, gaya dan minat); serta mengoptimalkan peran dan kompetensi guru dalam merumuskan perencanaan dan pelaksanaan pembelajaran.

Dalam konteks pendidikan anak usia dini, Merdeka Belajar itu adalah Merdeka Bermain. Karena bermain adalah belajar."
2021-06-20,p4tk_tkplb,Pemahaman istilah merdeka belajar antara lain: memerdekakan anak dalam berpikir dan bertindak pada ranah akademis dan bertanggung jawab secara moral; memfasilitasi dan menginspirasi kreativitas anak dengan mempertimbangkan keunikan individual https://t.co/MttWij3xm1
2021-06-19,GuruMantap45,"Ini Jadwal dan Bidang Lomba FLS2N SMA/MA 2021 
#FLS2N2021 #SeniPulihkanNegeri #JujurItuJuara #BerprestasidariRumah #MerdekaBelajar #SemangatMenolakMenyerah #MyDreamMyAdventure #MyTalentMyFuture https://t.co/cHR1rpVfN1"
2021-06-19,kizzfromarose,Merdeka Belajar Indonesia https://t.co/s2FMT44JNL
2021-06-19,jawapos,Gagasan Raksasa Merdeka Belajar Ki Hajar Dewantara https://localhost/radarid/21/05/2021/gagasan-raksasa-merdeka-belajar-ki-hajar-dewantara/
2021-06-19,kantahkotkupang,"Halo #SobATRBPN siapa nih yang udah ngga sabar nungguin hasil verifikasi Program Merdeka Belajar di Kementerian ATR/BPN?

Nah, ini dia hasil verifikasinya yang dapat sobat akses di https://t.co/faYq6w2kyU

Selamat ya sob!

#MerdekaBelajar
#ATRBPNKiniLebihBaik https://t.co/WNzPkNKpGS"
2021-06-19,Esegerr,@collegemenfess Program merdeka belajar yg paling worth it?
2021-06-19,e100ss,"Menuju Kampus Merdeka Belajar, Unesa Teken MoU dengan 21 Institusi

https://t.co/NCcjB2XJlF"
2021-06-19,bem_tau,"[MERDEKA MAGANG: PROGRAM MAGANG DAN STUDI INDEPENDEN BERSERTIFIKAT]

Halo teman-teman mahasiswa!

Pendaftaran program magang dan studi independen bersertifikat yang diselenggarakan oleh Merdeka Belajar Kemdikbud telah dibuka pada tanggal 10 Juni s.d. 15 Juli 2021. https://t.co/YnlROSNowv"
2021-06-19,ystnml,"Yuk, Kuliah Di Unilak Kampusnya Kebanggaan Masyrakat Riau.
Unilak, Kampusnya Orang Sukses 🥰
—
—

#39TahunUnilak
#UnilakJaya
#UnilakUnggul
#2030Unggul
#WujudkanKampusMerdeka
#MerdekaBelajar
#KampusMerdekaUnilak
#BanggaKuliahdiUnilak"
2021-06-19,Kemdikbud_RI,"Selamat berakhir pekan, #SahabatDikbud! #SabtuSeru lalu kita sudah membahas tentang permainan tradisional Benthik dari Yogyakarta. Mau tahu cara bermainnya? Yuk, simak! 

#MerdekaBelajar
#SabtuSeru
#WarisanBudayaTakbenda https://t.co/kGxd6bnAq9"
2021-06-19,MrETCentre,"Image #MrETCentre 
Bukalapak #PilihJagoan 
#MerdekaBelajar 
#IndonesiaKompeten 
#WonderfulIndonesia 
#PesonaIndonesia https://t.co/8psmRE7vPd"
2021-06-19,KantorBahasaGTO,"dan tipografi kebahasaan, serta hasil verifikasi faktual.

Narahubung:
Sdr. Suci Wulandari, S.Hum. (082292429341)
Sdr. Safitri Djafar, S.Pd. (085298942597)

#WajahBahasaSekolah
#BangkitUntukIndonesiaMaju 
#MerdekaBelajar"
2021-06-19,GuruMantap45,"Ini Hasil KSN K SMA MA 2021

#HasilKSNK2021 #KSN2021 #JujurItuJuara #BerprestasidariRumah #MerdekaBelajar #SemangatMenolakMenyerah #MyDreamMyAdventure #MyTalentMyFuture https://t.co/dBGwEN0l7I"
2021-06-19,officialusu_,"Link Zoom :
https://t.co/6IuubvloR1

Live Streaming Youtube :
USU Official

Tidak Lulus SNMPTN dan SBMPTN?
Masih ada Seleksi Mandiri !

#TransformationTowardsTheUltimate
#UniversitasSumateraUtara
#MerdekaBelajar
#KampusMerdeka"
2021-06-19,PDjiwandono,Kalau mhs nya berpikir kritis apa dosennya siap? #merdekabelajar https://t.co/i4ELaQ6tLs
2021-06-19,AnnRinnesia,"Apa gunanya pemerintah buat merdeka belajar ketika anak yang mau maju tapi orang tuanya berpendidikan rendah ditindas anak-anak yang orang tuanya sarjana? 

Kalau begini bukannya sama seperti zaman kolonial? Bullying itu nggak bisa dianggap sepele sih menurut gue."
2021-06-19,xhexijke,"Sekalinya daftar merdeka belajar bangkit eh, sama fakultas gk diizinin"
2021-06-19,xhexijke,Kenapa merdeka belajar itu keluar waktu tahun terakhir kuliah sih 🤧. Dulu semester 4-6 adanya oprec kepanitian kurang jelas yg kegiatannya disuruh paid promote. ya gimana mau tertarik daftar.
2021-06-19,p4tk_tkplb,"https://t.co/UiveWa7PpS 

Mari berbagi dan belajar bersama! 

#MerdekaBelajar
#GuruBelajardanBerbagi
#PTMTerbatas
#ProfilPelajarPancasila
#BanggaJadiGuru
#BerpihakPadaAnak
#BerpusatPadaMurid
#KepalaSekolah #TenagaKependidikan"
2021-06-19,kedaireka,"Sobat #kedaireka Presiden @jokowi, punya pesan khsusus loh buat mahasiswa.   Mau tahu cerita selengkapnya? Tonton lagi yuk Festival Kampus Merdeka di kanal YouTube @Kemdikbud_RI #MerdekakanPeluang #MerdekaBelajar https://t.co/Sd8ki4HUzF"
2021-06-19,collegemenfess,"[cm] mau nanya dongg, kalo dikampus kalian SKS yang didapet dari kegiatan merdeka belajar tuh di konversi di semester berapa?"
2021-06-19,keepsantuyy,"@darjofess eh aku ikut sg kampus mengajar ding, lek merdeka belajar kurang tau wkw"
2021-06-19,darjofess,Sdf! Nde kene apakah ada yg ikut program merdeka belajar dr kemendikbud? Iku auto keterima di program sng di daftar apa ada seleksi lagi ges? Terima kasih.
2021-06-19,officialusu_,"Ayo persiapkan diri kamu untuk memeriahkan PIMNAS 2021 di USU ya!

Here we go!
#PIMNAS34
#TransformationTowardsTheUltimate
#UniversitasSumateraUtara
#MerdekaBelajar
#KampusMerdeka"
2021-06-19,puslapdik,"Halo, Sobat KIP-K 👋
Yuk, simak keungguan Kartu Indonesia Pintar Kuliah pada informasi gambar berikut 😊
#KipKuliahMerdeka #MerdekaBelajar #IndonesiaMaju #IndonesiaPulih https://t.co/Ejjh6Db5ug"
2021-06-19,tjapoenglaut,"melihat seorang guru honorer muda yang fighting buat memenuhi kebutuhan hidupnya dengan berjualan krupuk sekaligus menjemput pakaian kotor untuk laundry

jangan2 

""Pahlawan tanpa tanda jasa""

adalah kata2 politis yg dilestarikan untuk menekan cost pendidikan

merdeka belajar?"
2021-06-19,ukm_official,"Haiiiii kamu, sobat muda yang besemangat!

Sosialisasi terkait pendaftaran Program Pertukaran Mahasiswa Merdeka dan
dan Studi Independen Bersertifikat Merdeka Belajar akan dilaksanakan pada hari Senin, tanggal 22 Juni 2021, pkl. 13.00, secara virtual melalui aplikasi zoom meeting https://t.co/LCdFFj7ATW"
2021-06-19,Wiwinndut2,"@Natasarg19 Tagline Pak Menteri aja Merdeka Belajar, Kampus Merdeka. 🤣"
2021-06-19,barata_ina,Nantinya Barata Indonesia akan menjadi lokasi tempat magang mahasiswa yang terdaftar pada program tersebut. Dukungan yang diberikan dalam program Merdeka Belajar dan Kampus Merdeka meliputi Magang dan Studi Independen Bersertifikat (MSIB).
2021-06-19,barata_ina,"PT Barata Indonesia (Persero) dorong penciptaan talenta unggul Indonesia melalui program Merdeka Belajar dan Kampus Merdeka.  Inisiasi program Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi (Kemendikbudristek) ini menetapkan Barata Indonesia sebagai mitra terpilih. https://t.co/woNj5kGweE"
2021-06-19,barata_ina,"Nantinya Barata Indonesia akan menjadi lokasi tempat magang mahasiswa yang terdaftar pada program tersebut.
Dukungan yang diberikan dalam program Merdeka Belajar dan Kampus Merdeka meliputi Magang dan Studi Independen Bersertifikat (MSIB)."
2021-06-19,barata_ina,"PT Barata Indonesia (Persero) dorong penciptaan talenta unggul Indonesia melalui program Merdeka Belajar dan Kampus Merdeka. Inisiasi program Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi (Kemendikbudristek) ini menetapkan Barata Indonesia sebagai mitra terpilih. https://t.co/PFvczqA83k"
2021-06-19,Milamariamey,"Presiden @Jokowi mengajak seluruh pihak unk bersama membangun dan mempersiapkan sumber daya manusia Indonesia yg unggul. dlm rangka mewujudkan gerakan Merdeka Belajar dan Kampus Merdeka yang menjadi agenda pemerintah untuk mempercepat penyiapan talenta unggulan Indonesia.
#jokowi https://t.co/lsJiR6CLKr"
2021-06-19,collegemenfess,[cm] ada yang ikut merdeka belajar magang gak? Kalian vcnya formal (word) atau cv kreatif (desain)?? Makasi
2021-06-19,antmegapolitan,Aplikasi ini hadir untuk menghubungkan mahasiswa Fasilkom UI dengan perusahaan/instansi/lembaga yang memfasilitasi program magang. #FasilkomUI #UI #merdekabelajar #kampusmerdeka #magang @antarafoto @antaranews https://t.co/EMW5gqVbZE
2021-06-19,perpusdikbud,"Halo #SahabatPerpusdikbud, bagaimana kabarnya?
Sabtu ini kita akan bermain lagi, permain kali ini acak gambar ya.
Ayo susun gambar di bawah ini agar menjadi kesatuan gambar.

Kira-kira Sahabat Perpusdikbud ada yang tahu tidak gambar tersebut foto suasana dimana??
#merdekabelajar https://t.co/ykGglfQl4x"
